sample	patient	subtype	pathway	value
SH03T07	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5844871657808952
SH03T07	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.025967616202434735
SH03T07	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.06305070413704308
SH03T07	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1923349792348752
SH03T07	SH03	Wnt	ImmuneClass	-0.43362596963334077
SH03T07	SH03	Wnt	Exhaused_T_Cell	-0.40344705152118454
SH03T07	SH03	Wnt	Interferon_gamma	-0.5584502493772296
SH03T07	SH03	Wnt	Antigen_presenting_cells	-0.6313880250914967
SH03T07	SH03	Wnt	Inflammatory	-0.4753462025126103
SH03T07	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.4846050812127574
SH03T07	SH03	Wnt	Cytolytic_score	-0.875262054506728
SH03T07	SH03	Wnt	MVI_6_gene	-0.1357256966693109
SH03T07	SH03	Wnt	GEP score	-0.16742148252972563
SH03T07	SH03	Wnt	IMPRES	4
SH03T07	SH03	Wnt	TIDE	0.55
SH03T08	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.11777084483662642
SH03T08	SH03	Wnt	HALLMARK_E2F_TARGETS	0.07668068636904407
SH03T08	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.16516818436432612
SH03T08	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.2640251807354863
SH03T08	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5613254201440846
SH03T08	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.19826992731622728
SH03T08	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.024288785589571427
SH03T08	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.13878303725173233
SH03T08	SH03	Wnt	ImmuneClass	-0.5917156700507403
SH03T08	SH03	Wnt	Exhaused_T_Cell	-0.6400271036103956
SH03T08	SH03	Wnt	Interferon_gamma	-0.5657212228226731
SH03T08	SH03	Wnt	Antigen_presenting_cells	-0.7516344827250241
SH03T08	SH03	Wnt	Inflammatory	-0.6810537620568883
SH03T08	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.6971532703712454
SH03T08	SH03	Wnt	Cytolytic_score	-0.9266799073147713
SH03T08	SH03	Wnt	MVI_6_gene	0.12942646086876772
SH03T08	SH03	Wnt	GEP score	-0.25191725575994395
SH03T08	SH03	Wnt	IMPRES	5
SH03T08	SH03	Wnt	TIDE	0.71
SH03T09	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.15721831637574055
SH03T09	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.34326897378463905
SH03T09	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.2949804102329078
SH03T09	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.12173500222652198
SH03T09	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6344583813298323
SH03T09	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.4136859375034493
SH03T09	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.05313366317026266
SH03T09	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.14416485000463025
SH03T09	SH03	Wnt	ImmuneClass	-0.49873638170090867
SH03T09	SH03	Wnt	Exhaused_T_Cell	-0.5999742960748269
SH03T09	SH03	Wnt	Interferon_gamma	-0.47678574461183665
SH03T09	SH03	Wnt	Antigen_presenting_cells	-0.6252109054538082
SH03T09	SH03	Wnt	Inflammatory	-0.7567873150096643
SH03T09	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.5843005325182093
SH03T09	SH03	Wnt	Cytolytic_score	-0.855621758798933
SH03T09	SH03	Wnt	MVI_6_gene	0.26722527322754186
SH03T09	SH03	Wnt	GEP score	-0.20773278079739105
SH03T09	SH03	Wnt	IMPRES	4
SH03T09	SH03	Wnt	TIDE	0.52
SH03T10	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.21864022555734652
SH03T10	SH03	Wnt	HALLMARK_E2F_TARGETS	0.14627821611886582
SH03T10	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.2648465075448153
SH03T10	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.17633059517884442
SH03T10	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5921412747161772
SH03T10	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.02830132328535323
SH03T10	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.12883692452885784
SH03T10	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2801855375854124
SH03T10	SH03	Wnt	ImmuneClass	-0.684346894099964
SH03T10	SH03	Wnt	Exhaused_T_Cell	-0.8080785785227862
SH03T10	SH03	Wnt	Interferon_gamma	-0.7858099911429731
SH03T10	SH03	Wnt	Antigen_presenting_cells	-0.7376244095270369
SH03T10	SH03	Wnt	Inflammatory	-0.8079894063121162
SH03T10	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.8806454718285094
SH03T10	SH03	Wnt	Cytolytic_score	-0.977159880833417
SH03T10	SH03	Wnt	MVI_6_gene	0.5928153625429308
SH03T10	SH03	Wnt	GEP score	-0.5035837080101535
SH03T10	SH03	Wnt	IMPRES	5
SH03T10	SH03	Wnt	TIDE	0.71
SH03T11	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.14778793716549432
SH03T11	SH03	Wnt	HALLMARK_E2F_TARGETS	0.09755014547470157
SH03T11	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.11143007378725497
SH03T11	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.3647632663670924
SH03T11	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6145500542264716
SH03T11	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.013359956117794891
SH03T11	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.09330839882863867
SH03T11	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.23026614072833532
SH03T11	SH03	Wnt	ImmuneClass	-0.6581429755588719
SH03T11	SH03	Wnt	Exhaused_T_Cell	-0.7602437649831274
SH03T11	SH03	Wnt	Interferon_gamma	-0.5978086354024483
SH03T11	SH03	Wnt	Antigen_presenting_cells	-0.6581864272324564
SH03T11	SH03	Wnt	Inflammatory	-0.7915754281601509
SH03T11	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7027185885803822
SH03T11	SH03	Wnt	Cytolytic_score	-0.9473132516819626
SH03T11	SH03	Wnt	MVI_6_gene	0.5937630190782399
SH03T11	SH03	Wnt	GEP score	-0.291077117091473
SH03T11	SH03	Wnt	IMPRES	5
SH03T11	SH03	Wnt	TIDE	0.73
SH03T12	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.26225331773004257
SH03T12	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.37919021101465183
SH03T12	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.3304785012857704
SH03T12	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.25563159355435294
SH03T12	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5866767145756826
SH03T12	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.19656739866274497
SH03T12	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.023206721973252936
SH03T12	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.21126622670243386
SH03T12	SH03	Wnt	ImmuneClass	-0.2774398212809047
SH03T12	SH03	Wnt	Exhaused_T_Cell	-0.47789457952394265
SH03T12	SH03	Wnt	Interferon_gamma	-0.33198463262530586
SH03T12	SH03	Wnt	Antigen_presenting_cells	-0.3708208163597998
SH03T12	SH03	Wnt	Inflammatory	-0.5841809092217148
SH03T12	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.465789405465981
SH03T12	SH03	Wnt	Cytolytic_score	-0.6592188017208914
SH03T12	SH03	Wnt	MVI_6_gene	-0.13210007770430002
SH03T12	SH03	Wnt	GEP score	-0.13499858154980454
SH03T12	SH03	Wnt	IMPRES	5
SH03T12	SH03	Wnt	TIDE	0.42
SH03T13	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.05414169732924562
SH03T13	SH03	Wnt	HALLMARK_E2F_TARGETS	0.09782792465018579
SH03T13	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.12317589800737717
SH03T13	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.27564941863441983
SH03T13	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5786570048375417
SH03T13	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.020410003000887827
SH03T13	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.05671556327099195
SH03T13	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.15400995942934198
SH03T13	SH03	Wnt	ImmuneClass	-0.5258630464502341
SH03T13	SH03	Wnt	Exhaused_T_Cell	-0.5405415357146268
SH03T13	SH03	Wnt	Interferon_gamma	-0.4255943527387128
SH03T13	SH03	Wnt	Antigen_presenting_cells	-0.5129996046926729
SH03T13	SH03	Wnt	Inflammatory	-0.40782862320652546
SH03T13	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.6435050482951182
SH03T13	SH03	Wnt	Cytolytic_score	-0.913549597262918
SH03T13	SH03	Wnt	MVI_6_gene	0.20658071431142347
SH03T13	SH03	Wnt	GEP score	-0.18312764528495099
SH03T13	SH03	Wnt	IMPRES	6
SH03T13	SH03	Wnt	TIDE	0.06
SH03T14	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.12756192547673975
SH03T14	SH03	Wnt	HALLMARK_E2F_TARGETS	0.05901298532320341
SH03T14	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.03614895362057728
SH03T14	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.280026272833458
SH03T14	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6030466317950883
SH03T14	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.07825217328013287
SH03T14	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.0010910508978180522
SH03T14	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.15491879964904032
SH03T14	SH03	Wnt	ImmuneClass	-0.6742191578116862
SH03T14	SH03	Wnt	Exhaused_T_Cell	-0.5989441786142392
SH03T14	SH03	Wnt	Interferon_gamma	-0.5797299648853351
SH03T14	SH03	Wnt	Antigen_presenting_cells	-0.6892097557455112
SH03T14	SH03	Wnt	Inflammatory	-0.60686792426517
SH03T14	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.8195027058015131
SH03T14	SH03	Wnt	Cytolytic_score	-0.9331898929707287
SH03T14	SH03	Wnt	MVI_6_gene	0.22394307528176693
SH03T14	SH03	Wnt	GEP score	-0.2719643764282751
SH03T14	SH03	Wnt	IMPRES	6
SH03T14	SH03	Wnt	TIDE	0.46
SH03T15	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.3022729343652726
SH03T15	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.4834870770483077
SH03T15	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.3758659094001533
SH03T15	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.04747060096859887
SH03T15	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6049936501321396
SH03T15	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.3761490168075224
SH03T15	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.09188309377583478
SH03T15	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2785818262634754
SH03T15	SH03	Wnt	ImmuneClass	-0.6856526876903062
SH03T15	SH03	Wnt	Exhaused_T_Cell	-0.6535013080496876
SH03T15	SH03	Wnt	Interferon_gamma	-0.5594305264315147
SH03T15	SH03	Wnt	Antigen_presenting_cells	-0.6115819917507594
SH03T15	SH03	Wnt	Inflammatory	-0.6511590967525616
SH03T15	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.701355939457064
SH03T15	SH03	Wnt	Cytolytic_score	-0.9125565486035586
SH03T15	SH03	Wnt	MVI_6_gene	0.1072611603446878
SH03T15	SH03	Wnt	GEP score	-0.32511376644758927
SH03T15	SH03	Wnt	IMPRES	4
SH03T15	SH03	Wnt	TIDE	-0.1
SH03T16	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.24744395255780924
SH03T16	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.15602337980552083
SH03T16	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.0657174550481369
SH03T16	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.06851040735631936
SH03T16	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5299915351082399
SH03T16	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.14829542414794306
SH03T16	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.05810692662239557
SH03T16	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1390983289570225
SH03T16	SH03	Wnt	ImmuneClass	-0.6188847499225514
SH03T16	SH03	Wnt	Exhaused_T_Cell	-0.7920745191483981
SH03T16	SH03	Wnt	Interferon_gamma	-0.8424015009375159
SH03T16	SH03	Wnt	Antigen_presenting_cells	-0.7572531913104312
SH03T16	SH03	Wnt	Inflammatory	-0.8609494262984073
SH03T16	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7086575024729791
SH03T16	SH03	Wnt	Cytolytic_score	-0.9881937548265607
SH03T16	SH03	Wnt	MVI_6_gene	0.38872424246388887
SH03T16	SH03	Wnt	GEP score	-0.3758147042691174
SH03T16	SH03	Wnt	IMPRES	5
SH03T16	SH03	Wnt	TIDE	0.11
SH03T17	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.223744745970244
SH03T17	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.36769409167086076
SH03T17	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.2507563447856617
SH03T17	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	0.3042090175060435
SH03T17	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.4760597151970769
SH03T17	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.36776221060972364
SH03T17	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.13597649646316085
SH03T17	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.178612327835037
SH03T17	SH03	Wnt	ImmuneClass	-0.2709007995419642
SH03T17	SH03	Wnt	Exhaused_T_Cell	-0.5166611591438021
SH03T17	SH03	Wnt	Interferon_gamma	-0.5901332219496377
SH03T17	SH03	Wnt	Antigen_presenting_cells	-0.18357124012326448
SH03T17	SH03	Wnt	Inflammatory	-0.5894945928051588
SH03T17	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.25978654496572035
SH03T17	SH03	Wnt	Cytolytic_score	-0.9500165508102777
SH03T17	SH03	Wnt	MVI_6_gene	0.151695661303631
SH03T17	SH03	Wnt	GEP score	-0.19071828386707051
SH03T17	SH03	Wnt	IMPRES	5
SH03T17	SH03	Wnt	TIDE	0.77
SH03T18	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.12894687701466823
SH03T18	SH03	Wnt	HALLMARK_E2F_TARGETS	0.03042736465479716
SH03T18	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.04526000580875876
SH03T18	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.11408286524497274
SH03T18	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5280541412983533
SH03T18	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.16233748031800718
SH03T18	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.11755088756775374
SH03T18	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1823976188880796
SH03T18	SH03	Wnt	ImmuneClass	-0.6653664214087063
SH03T18	SH03	Wnt	Exhaused_T_Cell	-0.6615199225124175
SH03T18	SH03	Wnt	Interferon_gamma	-0.7350733914573755
SH03T18	SH03	Wnt	Antigen_presenting_cells	-0.8591237285341784
SH03T18	SH03	Wnt	Inflammatory	-0.6449401069269152
SH03T18	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7368278351643515
SH03T18	SH03	Wnt	Cytolytic_score	-0.9198389054390268
SH03T18	SH03	Wnt	MVI_6_gene	0.4276213786853035
SH03T18	SH03	Wnt	GEP score	-0.31162577516435297
SH03T18	SH03	Wnt	IMPRES	3
SH03T18	SH03	Wnt	TIDE	1.08
SH03T19	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.06508656358496132
SH03T19	SH03	Wnt	HALLMARK_E2F_TARGETS	0.008478586111778888
SH03T19	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	0.051300804382682336
SH03T19	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.373647072495623
SH03T19	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6079021274568962
SH03T19	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.14861900762597618
SH03T19	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.00827914253976847
SH03T19	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.22853753975299917
SH03T19	SH03	Wnt	ImmuneClass	-0.6724040359223059
SH03T19	SH03	Wnt	Exhaused_T_Cell	-0.5575562292006695
SH03T19	SH03	Wnt	Interferon_gamma	-0.7068752366020318
SH03T19	SH03	Wnt	Antigen_presenting_cells	-0.6439661931096792
SH03T19	SH03	Wnt	Inflammatory	-0.48122233484188875
SH03T19	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7897865535216938
SH03T19	SH03	Wnt	Cytolytic_score	-0.873717312147687
SH03T19	SH03	Wnt	MVI_6_gene	0.04869527548353328
SH03T19	SH03	Wnt	GEP score	-0.31398021326168746
SH03T19	SH03	Wnt	IMPRES	5
SH03T19	SH03	Wnt	TIDE	1.16
SH03T20	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.31551164741399707
SH03T20	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.47170259430449824
SH03T20	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.36847699936380024
SH03T20	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.18004660911306913
SH03T20	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6375540616494411
SH03T20	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.31426526610656147
SH03T20	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.021527338533624762
SH03T20	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.27034851015901606
SH03T20	SH03	Wnt	ImmuneClass	-0.6706634371951404
SH03T20	SH03	Wnt	Exhaused_T_Cell	-0.5966783871396855
SH03T20	SH03	Wnt	Interferon_gamma	-0.6623840012785294
SH03T20	SH03	Wnt	Antigen_presenting_cells	-0.6227442603432193
SH03T20	SH03	Wnt	Inflammatory	-0.6286935697523692
SH03T20	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7203002259170348
SH03T20	SH03	Wnt	Cytolytic_score	-0.9069292728670546
SH03T20	SH03	Wnt	MVI_6_gene	-0.08567174376604422
SH03T20	SH03	Wnt	GEP score	-0.27924245016252697
SH03T20	SH03	Wnt	IMPRES	6
SH03T20	SH03	Wnt	TIDE	0.82
SH03T21	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.28950181413311715
SH03T21	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.21331740059386942
SH03T21	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.11702256457823809
SH03T21	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.2730474518152636
SH03T21	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6020677409855304
SH03T21	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.008846194338043095
SH03T21	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.06341495227990837
SH03T21	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2665422099225902
SH03T21	SH03	Wnt	ImmuneClass	-0.6624069540510694
SH03T21	SH03	Wnt	Exhaused_T_Cell	-0.5940064674955446
SH03T21	SH03	Wnt	Interferon_gamma	-0.8003531619021242
SH03T21	SH03	Wnt	Antigen_presenting_cells	-0.7048910515038229
SH03T21	SH03	Wnt	Inflammatory	-0.6245883096001039
SH03T21	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7302278094795771
SH03T21	SH03	Wnt	Cytolytic_score	-0.8104932141669655
SH03T21	SH03	Wnt	MVI_6_gene	0.26179804581034993
SH03T21	SH03	Wnt	GEP score	-0.36199937086478123
SH03T21	SH03	Wnt	IMPRES	6
SH03T21	SH03	Wnt	TIDE	0.36
SH03T22	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.2396708000452251
SH03T22	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.44971411365472747
SH03T22	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.3651848996301431
SH03T22	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	0.11831521677969586
SH03T22	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.660408162593974
SH03T22	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.1679919639178594
SH03T22	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.051482617924597435
SH03T22	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.18634972700438437
SH03T22	SH03	Wnt	ImmuneClass	-0.6904508734415493
SH03T22	SH03	Wnt	Exhaused_T_Cell	-0.6842735253781276
SH03T22	SH03	Wnt	Interferon_gamma	-0.8247434058045817
SH03T22	SH03	Wnt	Antigen_presenting_cells	-0.7701751513599052
SH03T22	SH03	Wnt	Inflammatory	-0.7524648730222441
SH03T22	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.8263869721227401
SH03T22	SH03	Wnt	Cytolytic_score	-0.932914046120909
SH03T22	SH03	Wnt	MVI_6_gene	0.10975035211582643
SH03T22	SH03	Wnt	GEP score	-0.29456564710019717
SH03T22	SH03	Wnt	IMPRES	5
SH03T22	SH03	Wnt	TIDE	0.64
SH03T23	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.19321985253141138
SH03T23	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.184683991337925
SH03T23	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.07304537215943212
SH03T23	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.04699717636748196
SH03T23	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5829551385464683
SH03T23	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.32341163943761597
SH03T23	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.09624298959329639
SH03T23	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.15389017493333254
SH03T23	SH03	Wnt	ImmuneClass	-0.624480355411338
SH03T23	SH03	Wnt	Exhaused_T_Cell	-0.5921500027896833
SH03T23	SH03	Wnt	Interferon_gamma	-0.8408564176133944
SH03T23	SH03	Wnt	Antigen_presenting_cells	-0.8902614327365981
SH03T23	SH03	Wnt	Inflammatory	-0.7583414645202116
SH03T23	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.8541540160090241
SH03T23	SH03	Wnt	Cytolytic_score	-0.9902350215152924
SH03T23	SH03	Wnt	MVI_6_gene	0.7156920612624045
SH03T23	SH03	Wnt	GEP score	-0.331971695899711
SH03T23	SH03	Wnt	IMPRES	6
SH03T23	SH03	Wnt	TIDE	0.44
SH03T24	SH03	Wnt	HALLMARK_ANGIOGENESIS	0.06817580247055882
SH03T24	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.22594767497800572
SH03T24	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.1192148454638645
SH03T24	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	0.08282397613841597
SH03T24	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5584999385430506
SH03T24	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.2366541804185412
SH03T24	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.019365667457807295
SH03T24	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.10950516116186478
SH03T24	SH03	Wnt	ImmuneClass	-0.5932043378142564
SH03T24	SH03	Wnt	Exhaused_T_Cell	-0.6637056512007411
SH03T24	SH03	Wnt	Interferon_gamma	-0.6412067665050813
SH03T24	SH03	Wnt	Antigen_presenting_cells	-0.7697244827838682
SH03T24	SH03	Wnt	Inflammatory	-0.6772360747747681
SH03T24	SH03	Wnt	Gajewski_13_gene_inflammatory	-0.7315258130671133
SH03T24	SH03	Wnt	Cytolytic_score	-0.9069844422370191
SH03T24	SH03	Wnt	MVI_6_gene	0.45887891360567595
SH03T24	SH03	Wnt	GEP score	-0.22790935874290688
SH03T24	SH03	Wnt	IMPRES	6
SH03T24	SH03	Wnt	TIDE	-0.01
SH03T25	SH03	Wnt	HALLMARK_ANGIOGENESIS	-0.22487366865187813
SH03T25	SH03	Wnt	HALLMARK_E2F_TARGETS	-0.4042219152878058
SH03T25	SH03	Wnt	HALLMARK_G2M_CHECKPOINT	-0.31827871535569896
SH03T25	SH03	Wnt	HO_LIVER_CANCER_VASCULAR_INVASION	-0.3879375728005426
SH03T25	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.6195397289130443
SH03T25	SH03	Wnt	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.3619231821924116
SH03T25	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.012107369806704099
SH03T25	SH03	Wnt	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.24483407798747286
SH03T25	SH03	Wnt	ImmuneClass	-0.712291521471857
SH03T25	SH03	Wnt	Exhaused_T_Cell	-0.6425919458379433
SH03T25	SH03	Wnt	Interferon_gamma	-0.5404897506609802
SH03T25	SH03	Wnt	Antigen_presenting_cells	-0.7392312181778614
SH03T25	SH03	Wnt	Inflammatory	-0.5625165250837312
